0.51	-3.041592653589793	0.	0.	0.
0.51	-2.8415926535897933	0.	0.	0.
0.51	-2.6415926535897936	0.	0.	0.
0.51	-2.441592653589794	0.	0.	0.
0.51	-2.241592653589794	0.	0.	0.
0.51	-2.0415926535897944	0.	0.	0.
0.51	-1.8415926535897946	0.	0.	0.
0.51	-1.641592653589795	0.	0.	1.
0.51	-1.4415926535897952	0.	0.	0.
0.51	-1.2415926535897954	0.	0.	0.
0.51	-1.0415926535897957	0.	0.	0.
0.51	-0.8415926535897961	0.	0.	0.
0.51	-0.6415926535897963	0.	0.	0.
0.51	-0.4415926535897966	0.	0.	0.
0.51	-0.24159265358979684	0.	0.	0.
0.51	-0.04159265358979711	0.	0.	0.
0.51	0.15840734641020263	0.	0.	0.
0.51	0.35840734641020233	0.	0.	0.
0.51	0.5584073464102021	0.	0.	0.
0.51	0.7584073464102018	0.	0.	0.
0.51	0.9584073464102015	0.	0.	0.
0.51	1.158407346410201	0.	0.	0.
0.51	1.358407346410201	0.	0.	0.
0.51	1.5584073464102013	0.	0.	0.
0.51	1.7584073464102006	0.	0.	0.
0.51	1.9584073464101999	0.	0.	0.
0.51	2.1584073464102	0.	0.	0.
0.51	2.3584073464102002	0.	0.	0.
0.51	2.5584073464101995	0.	0.	0.
0.51	2.758407346410199	0.	0.	0.
0.51	2.958407346410199	0.	0.	0.
0.51	3.158407346410199	0.	0.	0.
0.5299999999999999	-3.041592653589793	0.	0.	0.
0.5299999999999999	-2.8415926535897933	0.	0.	0.
0.5299999999999999	-2.6415926535897936	0.	0.	0.
0.5299999999999999	-2.441592653589794	0.	0.	0.
0.5299999999999999	-2.241592653589794	0.	0.	0.
0.5299999999999999	-2.0415926535897944	0.	0.	0.
0.5299999999999999	-1.8415926535897946	0.	0.	0.
0.5299999999999999	-1.641592653589795	0.	0.	0.
0.5299999999999999	-1.4415926535897952	0.	0.	0.
0.5299999999999999	-1.2415926535897954	0.	0.	0.
0.5299999999999999	-1.0415926535897957	0.	0.	0.
0.5299999999999999	-0.8415926535897961	0.	0.	0.
0.5299999999999999	-0.6415926535897963	0.	0.	0.
0.5299999999999999	-0.4415926535897966	0.	0.	0.
0.5299999999999999	-0.24159265358979684	0.	0.	0.
0.5299999999999999	-0.04159265358979711	0.	0.	0.
0.5299999999999999	0.15840734641020263	0.	0.	0.
